Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1933,CA-2022-012346,2020-12-31,2021-01-05,Standard Class,CUS-01013,Michael Gonzalez,Corporate,United States,Atlanta,Georgia,86779,South,FUR-TAB-66854,Furniture,Tables,Realspace Magellan Corner Desk,159.63,2,0.5,-21.89
1934,CA-2022-012346,2020-12-31,2021-01-05,Standard Class,CUS-01013,Michael Gonzalez,Corporate,United States,Atlanta,Georgia,86779,South,FUR-TAB-66854,Furniture,Tables,Realspace Magellan Corner Desk,159.63,2,0.5,-21.89
1935,CA-2022-012346,2020-12-31,2021-01-05,Standard Class,CUS-01013,Michael Gonzalez,Corporate,United States,Atlanta,Georgia,86779,South,FUR-TAB-66854,Furniture,Tables,Realspace Magellan Corner Desk,159.63,2,0.5,-21.89
1936,CA-2022-012349,2022-05-17,2022-05-24,Standard Class,CUS-01108,Christopher Martinez,Consumer,United States,Washington,District of Columbia,22440,East,TEC-COM-86037,Technology,Computers,Lenovo ThinkPad X1,8043.92,10,0.4,-1512.71
1937,CA-2021-012350,2021-08-01,2021-08-07,Standard Class,CUS-01105,Sarah Lee,Home Office,United States,Houston,Texas,38316,South,OFF-ART-92643,Office Supplies,Art,Crayola Colored Pencils,68.37,2,0.2,28.6
1938,CA-2022-012354,2021-01-04,2021-01-07,First Class,CUS-01032,Christopher Wilson,Corporate,United States,Kansas City,Missouri,16265,Central,FUR-FUR-93205,Furniture,Furnishings,Lorell Dry-Erase Board,54.71,3,0.1,14.96
1939,CA-2022-012354,2021-01-04,2021-01-07,First Class,CUS-01032,Christopher Wilson,Corporate,United States,Kansas City,Missouri,16265,Central,FUR-FUR-93205,Furniture,Furnishings,Lorell Dry-Erase Board,54.71,3,0.1,14.96
1940,CA-2022-012354,2021-01-04,2021-01-07,First Class,CUS-01032,Christopher Wilson,Corporate,United States,Kansas City,Missouri,16265,Central,FUR-FUR-93205,Furniture,Furnishings,Lorell Dry-Erase Board,54.71,3,0.1,14.96
1941,CA-2022-012357,2019-12-19,2019-12-19,Same Day,CUS-01043,David White,Corporate,United States,Columbus,Ohio,80547,Central,OFF-LAB-50086,Office Supplies,Labels,Staples Multipurpose Labels,2.41,2,0.4,-0.21
1942,CA-2022-012357,2019-12-19,2019-12-19,Same Day,CUS-01043,David White,Corporate,United States,Columbus,Ohio,80547,Central,OFF-LAB-50086,Office Supplies,Labels,Staples Multipurpose Labels,2.41,2,0.4,-0.21
1943,CA-2022-012357,2019-12-19,2019-12-19,Same Day,CUS-01043,David White,Corporate,United States,Columbus,Ohio,80547,Central,OFF-LAB-50086,Office Supplies,Labels,Staples Multipurpose Labels,2.41,2,0.4,-0.21
1944,CA-2022-012357,2019-12-19,2019-12-19,Same Day,CUS-01043,David White,Corporate,United States,Columbus,Ohio,80547,Central,OFF-LAB-50086,Office Supplies,Labels,Staples Multipurpose Labels,2.41,2,0.4,-0.21
1945,CA-2020-012360,2020-02-19,2020-02-22,First Class,CUS-01045,Ashley Jackson,Corporate,United States,Kansas City,Missouri,57377,Central,TEC-COM-12087,Technology,Computers,Lenovo ThinkPad X1,1480.19,10,0.2,612.11
1946,CA-2020-012360,2020-02-19,2020-02-22,First Class,CUS-01045,Ashley Jackson,Corporate,United States,Kansas City,Missouri,57377,Central,TEC-COM-12087,Technology,Computers,Lenovo ThinkPad X1,1480.19,10,0.2,612.11
1947,CA-2020-012360,2020-02-19,2020-02-22,First Class,CUS-01045,Ashley Jackson,Corporate,United States,Kansas City,Missouri,57377,Central,TEC-COM-12087,Technology,Computers,Lenovo ThinkPad X1,1480.19,10,0.2,612.11
1948,CA-2020-012364,2022-06-20,2022-06-25,Standard Class,CUS-01012,Michael Williams,Corporate,United States,Washington,District of Columbia,96925,East,FUR-BOO-54585,Furniture,Bookcases,Bush Furniture Cabot Bookcase,1494.64,7,0,625.51
1949,CA-2021-012368,2022-03-13,2022-03-19,Standard Class,CUS-01029,Matthew Martinez,Home Office,United States,Houston,Texas,42231,South,OFF-ART-45885,Office Supplies,Art,Sharpie Permanent Markers,7.39,4,0.1,1.09
1950,CA-2021-012368,2022-03-13,2022-03-19,Standard Class,CUS-01029,Matthew Martinez,Home Office,United States,Houston,Texas,42231,South,OFF-ART-45885,Office Supplies,Art,Sharpie Permanent Markers,7.39,4,0.1,1.09
1951,CA-2022-012373,2019-10-25,2019-10-31,Standard Class,CUS-01032,Christopher Wilson,Corporate,United States,Washington,District of Columbia,73343,East,FUR-FUR-82250,Furniture,Furnishings,Lorell Dry-Erase Board,113.23,4,0.4,-7.04
1952,CA-2022-012373,2019-10-25,2019-10-31,Standard Class,CUS-01032,Christopher Wilson,Corporate,United States,Washington,District of Columbia,73343,East,FUR-FUR-82250,Furniture,Furnishings,Lorell Dry-Erase Board,113.23,4,0.4,-7.04
1953,CA-2022-012373,2019-10-25,2019-10-31,Standard Class,CUS-01032,Christopher Wilson,Corporate,United States,Washington,District of Columbia,73343,East,FUR-FUR-82250,Furniture,Furnishings,Lorell Dry-Erase Board,113.23,4,0.4,-7.04
1954,CA-2022-012373,2019-10-25,2019-10-31,Standard Class,CUS-01032,Christopher Wilson,Corporate,United States,Washington,District of Columbia,73343,East,FUR-FUR-82250,Furniture,Furnishings,Lorell Dry-Erase Board,113.23,4,0.4,-7.04
1955,CA-2022-012375,2022-12-18,2022-12-21,First Class,CUS-01056,Emily Smith,Consumer,United States,Minneapolis,Minnesota,40763,Central,FUR-BOO-27628,Furniture,Bookcases,Bush Furniture Cabot Bookcase,152.28,4,0,13.5
1956,CA-2022-012375,2022-12-18,2022-12-21,First Class,CUS-01056,Emily Smith,Consumer,United States,Minneapolis,Minnesota,40763,Central,FUR-BOO-27628,Furniture,Bookcases,Bush Furniture Cabot Bookcase,152.28,4,0,13.5
1957,CA-2022-012375,2022-12-18,2022-12-21,First Class,CUS-01056,Emily Smith,Consumer,United States,Minneapolis,Minnesota,40763,Central,FUR-BOO-27628,Furniture,Bookcases,Bush Furniture Cabot Bookcase,152.28,4,0,13.5
1958,CA-2022-012375,2022-12-18,2022-12-21,First Class,CUS-01056,Emily Smith,Consumer,United States,Minneapolis,Minnesota,40763,Central,FUR-BOO-27628,Furniture,Bookcases,Bush Furniture Cabot Bookcase,152.28,4,0,13.5
1959,CA-2021-012378,2022-05-22,2022-05-27,Second Class,CUS-01045,Ashley Jackson,Corporate,United States,Portland,Oregon,45275,West,OFF-BIN-91108,Office Supplies,Binders,Cardinal EasyOpen Binder,44.84,10,0.4,-1.7
1960,CA-2021-012378,2022-05-22,2022-05-27,Second Class,CUS-01045,Ashley Jackson,Corporate,United States,Portland,Oregon,45275,West,OFF-BIN-91108,Office Supplies,Binders,Cardinal EasyOpen Binder,44.84,10,0.4,-1.7
1961,CA-2019-012379,2021-07-07,2021-07-13,Standard Class,CUS-01062,Donald Martin,Consumer,United States,Los Angeles,California,99392,West,FUR-CHA-84678,Furniture,Chairs,Herman Miller Aeron,73.28,1,0.5,-8.14
1962,CA-2019-012379,2021-07-07,2021-07-13,Standard Class,CUS-01062,Donald Martin,Consumer,United States,Los Angeles,California,99392,West,FUR-CHA-84678,Furniture,Chairs,Herman Miller Aeron,73.28,1,0.5,-8.14
1963,CA-2022-012384,2022-09-17,2022-09-18,Same Day,CUS-01069,Joseph Williams,Corporate,United States,Minneapolis,Minnesota,40482,Central,OFF-SUP-28904,Office Supplies,Supplies,Dixon Ticonderoga Pencils,160.47,10,0.3,63.4
1964,CA-2021-012386,2019-09-03,2019-09-10,Standard Class,CUS-01009,Karen Smith,Consumer,United States,Atlanta,Georgia,35509,South,TEC-MAC-33755,Technology,Machines,Zebra ZT411 Label Printer,796.92,8,0,145.61
1965,CA-2022-012391,2022-12-06,2022-12-07,Same Day,CUS-01049,Linda Hernandez,Corporate,United States,Atlanta,Georgia,54996,South,TEC-PHO-56551,Technology,Phones,Google Pixel 7,1053.95,7,0.2,263.36
1966,CA-2022-012391,2022-12-06,2022-12-07,Same Day,CUS-01049,Linda Hernandez,Corporate,United States,Atlanta,Georgia,54996,South,TEC-PHO-56551,Technology,Phones,Google Pixel 7,1053.95,7,0.2,263.36
1967,CA-2021-012396,2020-02-15,2020-02-19,Second Class,CUS-01083,Michael Johnson,Corporate,United States,Boston,Massachusetts,69208,East,TEC-MAC-12673,Technology,Machines,Dymo LabelWriter 450,405.55,1,0,131.03
1968,CA-2020-012400,2021-12-19,2021-12-24,Standard Class,CUS-01042,Linda Jones,Home Office,United States,Miami,Florida,13624,South,OFF-ENV-32595,Office Supplies,Envelopes,Quality Park Catalog Envelopes,32.58,10,0.5,-2.0
1969,CA-2020-012400,2021-12-19,2021-12-24,Standard Class,CUS-01042,Linda Jones,Home Office,United States,Miami,Florida,13624,South,OFF-ENV-32595,Office Supplies,Envelopes,Quality Park Catalog Envelopes,32.58,10,0.5,-2.0
1970,CA-2021-012401,2022-10-31,2022-11-05,Second Class,CUS-01048,Karen Thompson,Corporate,United States,Portland,Oregon,33264,West,OFF-ART-13976,Office Supplies,Art,Faber-Castell Watercolor,87.38,9,0,32.58
1971,CA-2021-012401,2022-10-31,2022-11-05,Second Class,CUS-01048,Karen Thompson,Corporate,United States,Portland,Oregon,33264,West,OFF-ART-13976,Office Supplies,Art,Faber-Castell Watercolor,87.38,9,0,32.58
1972,CA-2021-012401,2022-10-31,2022-11-05,Second Class,CUS-01048,Karen Thompson,Corporate,United States,Portland,Oregon,33264,West,OFF-ART-13976,Office Supplies,Art,Faber-Castell Watercolor,87.38,9,0,32.58
1973,CA-2021-012402,2020-12-15,2020-12-20,Second Class,CUS-01067,Betty Taylor,Home Office,United States,Los Angeles,California,75228,West,TEC-MAC-90372,Technology,Machines,Zebra ZT411 Label Printer,2016.96,8,0.4,-366.71
1974,CA-2019-012403,2020-05-19,2020-05-21,First Class,CUS-01031,Patricia Davis,Consumer,United States,Atlanta,Georgia,62990,South,TEC-ACC-72970,Technology,Accessories,Logitech MX Master Mouse,2047.52,10,0,796.71
1975,CA-2021-012406,2022-02-27,2022-02-27,Same Day,CUS-01037,William Davis,Home Office,United States,Dallas,Texas,68707,Central,TEC-ACC-62984,Technology,Accessories,APC UPS 1500VA,116.82,2,0.5,-3.48
1976,CA-2021-012411,2021-09-18,2021-09-19,Same Day,CUS-01064,Sandra Miller,Home Office,United States,Chicago,Illinois,79147,Central,TEC-COM-50254,Technology,Computers,Dell Inspiron 15,16479.3,10,0,5048.81
1977,CA-2019-012416,2020-09-12,2020-09-12,Same Day,CUS-01046,James White,Home Office,United States,Baltimore,Maryland,76633,East,OFF-ART-58604,Office Supplies,Art,Sharpie Permanent Markers,14.22,1,0.1,1.27
1978,CA-2019-012416,2020-09-12,2020-09-12,Same Day,CUS-01046,James White,Home Office,United States,Baltimore,Maryland,76633,East,OFF-ART-58604,Office Supplies,Art,Sharpie Permanent Markers,14.22,1,0.1,1.27
1979,CA-2020-012417,2019-05-30,2019-06-03,Second Class,CUS-01027,David Martin,Home Office,United States,New York,New York,60002,East,TEC-PHO-10621,Technology,Phones,Google Pixel 7,3310.18,6,0,1472.48
1980,CA-2020-012417,2019-05-30,2019-06-03,Second Class,CUS-01027,David Martin,Home Office,United States,New York,New York,60002,East,TEC-PHO-10621,Technology,Phones,Google Pixel 7,3310.18,6,0,1472.48
1981,CA-2021-012420,2019-04-02,2019-04-05,Second Class,CUS-01077,William Clark,Home Office,United States,Phoenix,Arizona,97625,West,FUR-FUR-84781,Furniture,Furnishings,Lorell Dry-Erase Board,207.86,5,0.1,88.57
1982,CA-2021-012420,2019-04-02,2019-04-05,Second Class,CUS-01077,William Clark,Home Office,United States,Phoenix,Arizona,97625,West,FUR-FUR-84781,Furniture,Furnishings,Lorell Dry-Erase Board,207.86,5,0.1,88.57
1983,CA-2021-012420,2019-04-02,2019-04-05,Second Class,CUS-01077,William Clark,Home Office,United States,Phoenix,Arizona,97625,West,FUR-FUR-84781,Furniture,Furnishings,Lorell Dry-Erase Board,207.86,5,0.1,88.57
1984,CA-2022-012424,2021-05-01,2021-05-02,Same Day,CUS-01036,Ashley Jones,Corporate,United States,Portland,Oregon,43216,West,OFF-BIN-61834,Office Supplies,Binders,Mead Flex Binder,20.18,8,0,6.36
1985,CA-2022-012424,2021-05-01,2021-05-02,Same Day,CUS-01036,Ashley Jones,Corporate,United States,Portland,Oregon,43216,West,OFF-BIN-61834,Office Supplies,Binders,Mead Flex Binder,20.18,8,0,6.36
1986,CA-2019-012425,2019-08-25,2019-08-29,Second Class,CUS-01009,Karen Smith,Consumer,United States,Phoenix,Arizona,52910,West,TEC-ACC-47330,Technology,Accessories,APC UPS 1500VA,561.94,5,0.2,52.48
1987,CA-2022-012426,2019-06-27,2019-06-27,Same Day,CUS-01017,Charles Thompson,Home Office,United States,Baltimore,Maryland,72759,East,TEC-PHO-14984,Technology,Phones,Samsung Galaxy S22,3096.28,3,0,1099.23
1988,CA-2020-012428,2022-06-14,2022-06-17,First Class,CUS-01095,Ashley Hernandez,Corporate,United States,Portland,Oregon,88250,West,TEC-MAC-37581,Technology,Machines,Zebra ZT411 Label Printer,116.66,1,0,50.1
1989,CA-2020-012428,2022-06-14,2022-06-17,First Class,CUS-01095,Ashley Hernandez,Corporate,United States,Portland,Oregon,88250,West,TEC-MAC-37581,Technology,Machines,Zebra ZT411 Label Printer,116.66,1,0,50.1
1990,CA-2020-012428,2022-06-14,2022-06-17,First Class,CUS-01095,Ashley Hernandez,Corporate,United States,Portland,Oregon,88250,West,TEC-MAC-37581,Technology,Machines,Zebra ZT411 Label Printer,116.66,1,0,50.1
1991,CA-2021-012432,2020-12-18,2020-12-18,Same Day,CUS-01116,Sarah Gonzalez,Corporate,United States,Baltimore,Maryland,59811,East,TEC-ACC-39522,Technology,Accessories,Logitech MX Master Mouse,40.63,4,0.3,12.73
1992,CA-2021-012432,2020-12-18,2020-12-18,Same Day,CUS-01116,Sarah Gonzalez,Corporate,United States,Baltimore,Maryland,59811,East,TEC-ACC-39522,Technology,Accessories,Logitech MX Master Mouse,40.63,4,0.3,12.73
1993,CA-2021-012432,2020-12-18,2020-12-18,Same Day,CUS-01116,Sarah Gonzalez,Corporate,United States,Baltimore,Maryland,59811,East,TEC-ACC-39522,Technology,Accessories,Logitech MX Master Mouse,40.63,4,0.3,12.73
1994,CA-2021-012432,2020-12-18,2020-12-18,Same Day,CUS-01116,Sarah Gonzalez,Corporate,United States,Baltimore,Maryland,59811,East,TEC-ACC-39522,Technology,Accessories,Logitech MX Master Mouse,40.63,4,0.3,12.73
1995,CA-2019-012434,2019-05-23,2019-05-28,Second Class,CUS-01068,Mark Brown,Consumer,United States,Columbus,Ohio,31115,Central,TEC-MAC-17433,Technology,Machines,Dymo LabelWriter 450,154.91,2,0.4,-19.92
1996,CA-2020-012438,2021-01-28,2021-02-02,Standard Class,CUS-01116,Sarah Gonzalez,Corporate,United States,Philadelphia,Pennsylvania,10773,East,FUR-CHA-60793,Furniture,Chairs,HON Ignition 2.0 Task Chair,1280.96,2,0.1,454.57
1997,CA-2019-012441,2022-08-21,2022-08-22,Same Day,CUS-01037,William Davis,Home Office,United States,Charlotte,North Carolina,41151,South,OFF-STO-42773,Office Supplies,Storage,Bankers Box Stor/File,77.16,8,0.5,-16.11
1998,CA-2019-012441,2022-08-21,2022-08-22,Same Day,CUS-01037,William Davis,Home Office,United States,Charlotte,North Carolina,41151,South,OFF-STO-42773,Office Supplies,Storage,Bankers Box Stor/File,77.16,8,0.5,-16.11
1999,CA-2022-012442,2021-01-07,2021-01-10,Second Class,CUS-01037,William Davis,Home Office,United States,Portland,Oregon,43713,West,TEC-ACC-66588,Technology,Accessories,Logitech MX Master Mouse,305.21,3,0,71.41
2000,CA-2022-012442,2021-01-07,2021-01-10,Second Class,CUS-01037,William Davis,Home Office,United States,Portland,Oregon,43713,West,TEC-ACC-66588,Technology,Accessories,Logitech MX Master Mouse,305.21,3,0,71.41
2001,CA-2022-012447,2022-07-07,2022-07-09,First Class,CUS-01052,Michael Thompson,Corporate,United States,Charlotte,North Carolina,70369,South,OFF-STO-60913,Office Supplies,Storage,Smead Filing Box,100.15,6,0.3,31.66
2002,CA-2022-012447,2022-07-07,2022-07-09,First Class,CUS-01052,Michael Thompson,Corporate,United States,Charlotte,North Carolina,70369,South,OFF-STO-60913,Office Supplies,Storage,Smead Filing Box,100.15,6,0.3,31.66
2003,CA-2020-012449,2020-03-20,2020-03-25,Second Class,CUS-01025,Karen Harris,Home Office,United States,Kansas City,Missouri,81854,Central,FUR-BOO-50225,Furniture,Bookcases,Way2Furn 5-Shelf,45.34,3,0.5,-2.12
2004,CA-2020-012449,2020-03-20,2020-03-25,Second Class,CUS-01025,Karen Harris,Home Office,United States,Kansas City,Missouri,81854,Central,FUR-BOO-50225,Furniture,Bookcases,Way2Furn 5-Shelf,45.34,3,0.5,-2.12
2005,CA-2020-012449,2020-03-20,2020-03-25,Second Class,CUS-01025,Karen Harris,Home Office,United States,Kansas City,Missouri,81854,Central,FUR-BOO-50225,Furniture,Bookcases,Way2Furn 5-Shelf,45.34,3,0.5,-2.12
2006,CA-2020-012449,2020-03-20,2020-03-25,Second Class,CUS-01025,Karen Harris,Home Office,United States,Kansas City,Missouri,81854,Central,FUR-BOO-50225,Furniture,Bookcases,Way2Furn 5-Shelf,45.34,3,0.5,-2.12
2007,CA-2021-012451,2021-04-24,2021-04-29,Standard Class,CUS-01028,Sarah Garcia,Corporate,United States,Columbus,Ohio,30541,Central,OFF-APP-66594,Office Supplies,Appliances,ACCO 3-Hole Punch,84.88,8,0,27.81
2008,CA-2021-012451,2021-04-24,2021-04-29,Standard Class,CUS-01028,Sarah Garcia,Corporate,United States,Columbus,Ohio,30541,Central,OFF-APP-66594,Office Supplies,Appliances,ACCO 3-Hole Punch,84.88,8,0,27.81
2009,CA-2021-012451,2021-04-24,2021-04-29,Standard Class,CUS-01028,Sarah Garcia,Corporate,United States,Columbus,Ohio,30541,Central,OFF-APP-66594,Office Supplies,Appliances,ACCO 3-Hole Punch,84.88,8,0,27.81
2010,CA-2021-012451,2021-04-24,2021-04-29,Standard Class,CUS-01028,Sarah Garcia,Corporate,United States,Columbus,Ohio,30541,Central,OFF-APP-66594,Office Supplies,Appliances,ACCO 3-Hole Punch,84.88,8,0,27.81
2011,CA-2020-012456,2022-10-25,2022-10-30,Second Class,CUS-01052,Michael Thompson,Corporate,United States,Seattle,Washington,63908,West,FUR-FUR-27112,Furniture,Furnishings,Deflect-O Chair Mat,827.1,8,0.3,243.29
2012,CA-2019-012459,2019-06-25,2019-06-30,Standard Class,CUS-01118,Lisa Perez,Home Office,United States,Boston,Massachusetts,21789,East,FUR-BOO-29739,Furniture,Bookcases,Bush Furniture Cabot Bookcase,561.35,5,0,109.56
2013,CA-2019-012459,2019-06-25,2019-06-30,Standard Class,CUS-01118,Lisa Perez,Home Office,United States,Boston,Massachusetts,21789,East,FUR-BOO-29739,Furniture,Bookcases,Bush Furniture Cabot Bookcase,561.35,5,0,109.56
2014,CA-2019-012459,2019-06-25,2019-06-30,Standard Class,CUS-01118,Lisa Perez,Home Office,United States,Boston,Massachusetts,21789,East,FUR-BOO-29739,Furniture,Bookcases,Bush Furniture Cabot Bookcase,561.35,5,0,109.56
2015,CA-2022-012460,2020-11-24,2020-11-28,Second Class,CUS-01039,Sandra Lee,Corporate,United States,Washington,District of Columbia,30946,East,TEC-COM-25524,Technology,Computers,Apple MacBook Air,1716.34,10,0.4,-97.24
2016,CA-2022-012460,2020-11-24,2020-11-28,Second Class,CUS-01039,Sandra Lee,Corporate,United States,Washington,District of Columbia,30946,East,TEC-COM-25524,Technology,Computers,Apple MacBook Air,1716.34,10,0.4,-97.24
2017,CA-2022-012460,2020-11-24,2020-11-28,Second Class,CUS-01039,Sandra Lee,Corporate,United States,Washington,District of Columbia,30946,East,TEC-COM-25524,Technology,Computers,Apple MacBook Air,1716.34,10,0.4,-97.24
2018,CA-2022-012460,2020-11-24,2020-11-28,Second Class,CUS-01039,Sandra Lee,Corporate,United States,Washington,District of Columbia,30946,East,TEC-COM-25524,Technology,Computers,Apple MacBook Air,1716.34,10,0.4,-97.24
2019,CA-2021-012464,2019-08-21,2019-08-25,Second Class,CUS-01013,Michael Gonzalez,Corporate,United States,Philadelphia,Pennsylvania,59931,East,FUR-FUR-32342,Furniture,Furnishings,Master Caster Doorstop,519.68,10,0.3,219.5
2020,CA-2021-012464,2019-08-21,2019-08-25,Second Class,CUS-01013,Michael Gonzalez,Corporate,United States,Philadelphia,Pennsylvania,59931,East,FUR-FUR-32342,Furniture,Furnishings,Master Caster Doorstop,519.68,10,0.3,219.5
2021,CA-2022-012466,2021-10-04,2021-10-07,First Class,CUS-01011,Barbara Miller,Corporate,United States,Chicago,Illinois,33230,Central,TEC-MAC-98784,Technology,Machines,Dymo LabelWriter 450,346.06,3,0,154.74
2022,CA-2022-012466,2021-10-04,2021-10-07,First Class,CUS-01011,Barbara Miller,Corporate,United States,Chicago,Illinois,33230,Central,TEC-MAC-98784,Technology,Machines,Dymo LabelWriter 450,346.06,3,0,154.74
2023,CA-2021-012467,2022-12-27,2023-01-02,Standard Class,CUS-01078,Donald Davis,Corporate,United States,Houston,Texas,91508,South,OFF-APP-57869,Office Supplies,Appliances,Fellowes Saturn Laminator,414.92,4,0.2,183.73
2024,CA-2022-012470,2019-12-08,2019-12-15,Standard Class,CUS-01031,Patricia Davis,Consumer,United States,Minneapolis,Minnesota,68842,Central,FUR-BOO-45761,Furniture,Bookcases,Bush Furniture Cabot Bookcase,2211.99,8,0,405.16
2025,CA-2020-012473,2019-01-22,2019-01-28,Standard Class,CUS-01049,Linda Hernandez,Corporate,United States,Portland,Oregon,59809,West,FUR-CHA-59170,Furniture,Chairs,Herman Miller Aeron,649.56,9,0.4,-69.14
2026,CA-2020-012473,2019-01-22,2019-01-28,Standard Class,CUS-01049,Linda Hernandez,Corporate,United States,Portland,Oregon,59809,West,FUR-CHA-59170,Furniture,Chairs,Herman Miller Aeron,649.56,9,0.4,-69.14
2027,CA-2020-012473,2019-01-22,2019-01-28,Standard Class,CUS-01049,Linda Hernandez,Corporate,United States,Portland,Oregon,59809,West,FUR-CHA-59170,Furniture,Chairs,Herman Miller Aeron,649.56,9,0.4,-69.14
2028,CA-2020-012478,2020-06-19,2020-06-23,Second Class,CUS-01037,William Davis,Home Office,United States,Chicago,Illinois,68965,Central,OFF-PAP-51761,Office Supplies,Paper,Georgia-Pacific Copy Paper,96.42,2,0,36.09
2029,CA-2020-012481,2019-12-29,2019-12-31,First Class,CUS-01020,Joseph Hernandez,Consumer,United States,Los Angeles,California,19884,West,TEC-PHO-90931,Technology,Phones,Google Pixel 7,448.97,10,0.5,-67.88
2030,CA-2020-012481,2019-12-29,2019-12-31,First Class,CUS-01020,Joseph Hernandez,Consumer,United States,Los Angeles,California,19884,West,TEC-PHO-90931,Technology,Phones,Google Pixel 7,448.97,10,0.5,-67.88
2031,CA-2020-012481,2019-12-29,2019-12-31,First Class,CUS-01020,Joseph Hernandez,Consumer,United States,Los Angeles,California,19884,West,TEC-PHO-90931,Technology,Phones,Google Pixel 7,448.97,10,0.5,-67.88
2032,CA-2019-012482,2019-09-07,2019-09-14,Standard Class,CUS-01018,Betty Lee,Consumer,United States,Los Angeles,California,34323,West,TEC-PHO-66750,Technology,Phones,Apple iPhone 14,3566.13,4,0.1,249.63
2033,CA-2022-012487,2022-07-04,2022-07-08,Second Class,CUS-01105,Sarah Lee,Home Office,United States,Portland,Oregon,89358,West,OFF-ART-47757,Office Supplies,Art,Faber-Castell Watercolor,337.26,10,0,76.56
2034,CA-2019-012490,2020-02-09,2020-02-11,First Class,CUS-01113,Michael Williams,Home Office,United States,Los Angeles,California,19932,West,TEC-COM-39847,Technology,Computers,Lenovo ThinkPad X1,1670.38,10,0.2,485.45
2035,CA-2019-012490,2020-02-09,2020-02-11,First Class,CUS-01113,Michael Williams,Home Office,United States,Los Angeles,California,19932,West,TEC-COM-39847,Technology,Computers,Lenovo ThinkPad X1,1670.38,10,0.2,485.45
2036,CA-2019-012490,2020-02-09,2020-02-11,First Class,CUS-01113,Michael Williams,Home Office,United States,Los Angeles,California,19932,West,TEC-COM-39847,Technology,Computers,Lenovo ThinkPad X1,1670.38,10,0.2,485.45
2037,CA-2020-012492,2020-05-28,2020-05-30,First Class,CUS-01068,Mark Brown,Consumer,United States,Boston,Massachusetts,46890,East,TEC-PHO-18229,Technology,Phones,Apple iPhone 14,103.94,1,0.4,-4.26
2038,CA-2020-012492,2020-05-28,2020-05-30,First Class,CUS-01068,Mark Brown,Consumer,United States,Boston,Massachusetts,46890,East,TEC-PHO-18229,Technology,Phones,Apple iPhone 14,103.94,1,0.4,-4.26
2039,CA-2020-012492,2020-05-28,2020-05-30,First Class,CUS-01068,Mark Brown,Consumer,United States,Boston,Massachusetts,46890,East,TEC-PHO-18229,Technology,Phones,Apple iPhone 14,103.94,1,0.4,-4.26
2040,CA-2020-012492,2020-05-28,2020-05-30,First Class,CUS-01068,Mark Brown,Consumer,United States,Boston,Massachusetts,46890,East,TEC-PHO-18229,Technology,Phones,Apple iPhone 14,103.94,1,0.4,-4.26
2041,CA-2019-012496,2020-10-14,2020-10-16,First Class,CUS-01073,Patricia Davis,Consumer,United States,Minneapolis,Minnesota,69085,Central,FUR-FUR-75496,Furniture,Furnishings,Master Caster Doorstop,188.28,8,0.3,50.53
2042,CA-2019-012496,2020-10-14,2020-10-16,First Class,CUS-01073,Patricia Davis,Consumer,United States,Minneapolis,Minnesota,69085,Central,FUR-FUR-75496,Furniture,Furnishings,Master Caster Doorstop,188.28,8,0.3,50.53
2043,CA-2020-012497,2019-12-16,2019-12-23,Standard Class,CUS-01046,James White,Home Office,United States,Charlotte,North Carolina,70508,South,FUR-FUR-70868,Furniture,Furnishings,Master Caster Doorstop,168.62,3,0.4,-18.37
2044,CA-2020-012502,2021-02-20,2021-02-24,Second Class,CUS-01047,Linda White,Home Office,United States,Baltimore,Maryland,96739,East,TEC-COM-38441,Technology,Computers,HP Pavilion 14,620.42,7,0.5,-34.11
2045,CA-2020-012502,2021-02-20,2021-02-24,Second Class,CUS-01047,Linda White,Home Office,United States,Baltimore,Maryland,96739,East,TEC-COM-38441,Technology,Computers,HP Pavilion 14,620.42,7,0.5,-34.11
2046,CA-2020-012502,2021-02-20,2021-02-24,Second Class,CUS-01047,Linda White,Home Office,United States,Baltimore,Maryland,96739,East,TEC-COM-38441,Technology,Computers,HP Pavilion 14,620.42,7,0.5,-34.11
2047,CA-2020-012505,2021-10-15,2021-10-15,Same Day,CUS-01039,Sandra Lee,Corporate,United States,Dallas,Texas,34896,Central,FUR-FUR-67030,Furniture,Furnishings,Master Caster Doorstop,269.75,3,0.5,-59.03
2048,CA-2021-012506,2019-05-18,2019-05-21,First Class,CUS-01078,Donald Davis,Corporate,United States,Dallas,Texas,40821,Central,OFF-STO-64571,Office Supplies,Storage,Avery Lateral File,82.95,5,0,15.38
2049,CA-2021-012506,2019-05-18,2019-05-21,First Class,CUS-01078,Donald Davis,Corporate,United States,Dallas,Texas,40821,Central,OFF-STO-64571,Office Supplies,Storage,Avery Lateral File,82.95,5,0,15.38
2050,CA-2021-012506,2019-05-18,2019-05-21,First Class,CUS-01078,Donald Davis,Corporate,United States,Dallas,Texas,40821,Central,OFF-STO-64571,Office Supplies,Storage,Avery Lateral File,82.95,5,0,15.38
2051,CA-2022-012507,2019-09-07,2019-09-12,Second Class,CUS-01037,William Davis,Home Office,United States,Minneapolis,Minnesota,26794,Central,FUR-FUR-12321,Furniture,Furnishings,Deflect-O Chair Mat,194.86,7,0.1,26.07
